dataset,schema_id,num_productions,num_nonterminals,num_terminals,max_rhs_nt,nonlinear_productions,is_linear,has_recursion,has_array,has_nested_object,schema_size,error
train,train_503,26,26,18,2,11,False,False,False,False,1697,
train,train_504,191,109,87,2,37,False,False,True,True,4229,
train,train_505,6,6,7,2,1,False,False,False,False,264,
train,train_506,3,3,2,1,0,True,False,False,False,1046,
train,train_507,2,2,2,1,0,True,False,False,False,158,
train,train_508,45,36,23,2,16,False,False,True,False,1561,
train,train_509,65,55,32,2,26,False,False,True,True,2146,
train,train_510,29,22,18,2,6,False,False,True,False,662,
train,train_511,87,64,34,2,23,False,False,True,True,2771,
train,train_512,14,12,11,2,3,False,False,True,True,377,
train,train_513,209,161,46,2,48,False,False,True,True,3917,
train,train_514,28,26,18,2,9,False,False,True,True,1416,
train,train_515,7,4,4,1,0,True,False,False,False,232,
train,train_516,114,92,47,2,29,False,False,True,True,3743,
train,train_517,96,71,47,2,25,False,False,True,False,4489,
train,train_518,584,564,68,2,227,False,False,False,False,51184,
train,train_519,20,16,13,2,6,False,False,True,False,1041,
train,train_520,38,34,21,2,11,False,False,True,True,2370,
train,train_521,14,14,12,2,4,False,False,False,True,614,
train,train_522,14,14,12,2,4,False,False,False,True,609,
train,train_523,4,4,4,1,0,True,False,False,True,588,
train,train_524,16,14,14,2,4,False,False,True,False,516,
train,train_525,22,18,11,2,5,False,False,True,False,1116,
train,train_526,33,32,23,2,14,False,False,False,True,3560,
train,train_527,44,36,19,2,10,False,False,True,True,1169,
train,train_528,2,2,1,1,0,True,False,False,False,235,
train,train_529,32,24,10,2,8,False,False,True,True,385,
train,train_530,67,58,37,2,24,False,False,False,True,4712,
train,train_531,708,119,536,2,41,False,False,False,False,7229,
train,train_532,20,20,14,2,7,False,False,False,True,1838,
train,train_533,26,22,15,2,7,False,False,True,False,592,
train,train_534,12,12,11,2,2,False,False,False,True,494,
train,train_535,6,4,4,2,1,False,False,True,False,357,
train,train_536,10,10,10,2,3,False,False,False,False,464,
train,train_537,9,8,11,2,2,False,False,False,False,935,
train,train_538,8,8,8,2,2,False,False,False,False,215,
train,train_539,88,60,61,2,27,False,False,True,True,1999,
train,train_540,8,8,8,2,2,False,False,False,False,481,
train,train_541,241,174,144,2,85,False,False,False,True,4894,
train,train_542,52,41,25,2,14,False,False,False,False,1105,
train,train_543,33,32,22,2,13,False,False,True,False,3127,
train,train_544,4,4,5,1,0,True,False,False,False,184,
train,train_545,16,14,12,2,3,False,False,True,True,867,
train,train_546,417,322,95,2,134,False,False,False,True,35059,
train,train_547,17,14,15,2,5,False,False,True,False,308,
train,train_548,6,6,7,2,1,False,False,False,False,493,
train,train_549,25,22,18,2,8,False,False,True,False,619,
train,train_550,18,16,15,2,5,False,False,True,False,604,
train,train_551,27,27,17,2,7,False,False,False,False,3979,
train,train_552,16,16,13,2,5,False,False,False,True,664,
train,train_553,387,243,202,2,115,False,False,True,True,20072,
train,train_554,16,14,14,2,4,False,False,True,False,482,
train,train_555,49,32,27,2,7,False,False,True,False,1402,
train,train_556,9,8,8,2,1,False,False,False,True,546,
train,train_557,18,16,15,2,5,False,False,True,False,602,
train,train_558,19,19,13,2,6,False,False,False,True,3564,
train,train_559,11,10,13,2,3,False,False,True,False,554,
train,train_560,10,10,9,2,3,False,False,False,False,478,
train,train_561,4,4,5,1,0,True,False,False,False,345,
train,train_562,49,40,29,2,16,False,False,False,True,2162,
train,train_563,16,16,13,2,5,False,False,False,True,670,
train,train_564,45,42,37,2,22,False,False,False,False,1519,
train,train_565,6,4,4,2,1,False,False,True,False,183,
train,train_566,18,14,13,2,2,False,False,True,False,2336,
train,train_567,67,46,22,2,21,False,False,True,False,1214,
train,train_568,10,10,9,2,3,False,False,False,False,475,
train,train_569,30,22,23,2,9,False,False,True,False,613,
train,train_570,9,9,9,2,1,False,False,False,False,326,
train,train_571,16,15,11,2,3,False,False,False,False,1667,
train,train_572,18,16,15,2,5,False,False,True,False,576,
train,train_573,31,31,19,2,12,False,False,False,True,1171,
train,train_574,90,66,32,2,28,False,False,True,True,1656,
train,train_575,16,14,12,2,5,False,False,True,False,507,
train,train_576,101,84,40,2,35,False,False,True,True,1733,
train,train_577,16,12,12,2,4,False,False,False,False,540,
train,train_578,128,96,63,2,46,False,False,True,False,5792,
train,train_579,197,164,49,2,63,False,False,True,True,2978,
train,train_580,10,10,9,2,2,False,False,False,True,245,
train,train_581,407,256,203,2,123,False,False,True,True,20631,
train,train_582,39,34,20,2,10,False,False,True,True,583,
train,train_583,10,10,11,2,3,False,False,False,False,663,
train,train_584,94,69,32,2,32,False,False,True,True,4209,
train,train_585,16,16,13,2,5,False,False,False,True,618,
train,train_586,17,16,14,2,6,False,False,False,False,1264,
train,train_587,16,14,14,2,4,False,False,True,False,543,
train,train_588,30,28,22,2,11,False,False,True,True,1690,
train,train_589,38,30,17,2,6,False,False,False,False,1042,
train,train_590,26,24,18,2,9,False,False,True,True,1285,
train,train_591,41,32,20,2,10,False,False,True,False,741,
train,train_592,13,10,10,2,1,False,False,False,False,524,
train,train_593,24,18,17,2,4,False,True,False,False,1801,
train,train_594,7,5,7,1,0,True,False,False,False,267,
train,train_595,11,10,11,2,3,False,False,False,False,504,
train,train_596,12,12,11,2,3,False,False,False,True,463,
train,train_597,159,70,135,2,33,False,False,False,True,2798,
train,train_598,14,14,11,2,5,False,False,False,False,993,
train,train_599,20,16,12,2,5,False,False,True,True,1847,
train,train_600,6,6,7,2,1,False,False,False,False,460,
train,train_601,110,90,49,2,37,False,False,True,False,4946,
train,train_602,148,43,123,2,11,False,False,False,True,2284,
train,train_603,404,344,102,2,143,False,False,True,True,13210,
train,train_604,73,66,30,2,22,False,False,True,True,4323,
train,train_605,52,24,30,2,10,False,False,True,False,2518,
train,train_606,281,35,269,2,12,False,False,True,False,3315,
train,train_607,35,28,21,2,11,False,False,False,True,711,
train,train_608,16,14,14,2,5,False,False,False,False,572,
train,train_609,4,4,5,1,0,True,False,False,False,393,
train,train_610,44,44,25,2,15,False,False,False,True,4629,
train,train_611,396,305,57,2,67,False,False,True,False,20222,
train,train_612,5,4,2,1,0,True,False,False,False,386,
train,train_613,179,146,97,2,71,False,False,False,True,4855,
train,train_614,25,22,17,2,6,False,False,True,True,630,
train,train_615,16,16,13,2,5,False,False,False,True,635,
train,train_616,11,8,6,2,1,False,True,False,False,6523,
train,train_617,12,10,8,2,1,False,False,False,False,362,
train,train_618,14,14,11,2,5,False,False,False,False,611,
train,train_619,16,16,12,2,6,False,False,False,False,1000,
train,train_620,60,44,20,2,20,False,False,True,False,2299,
train,train_621,2,2,2,1,0,True,False,False,False,419,
train,train_622,22,18,10,2,3,False,False,False,False,1131,
train,train_623,91,75,46,2,31,False,False,True,True,2054,
train,train_624,60,52,31,2,19,False,False,True,True,3460,
train,train_625,33,27,17,2,8,False,True,True,False,3350,
train,train_626,14,14,11,2,5,False,False,False,True,964,
train,train_627,1220,1031,273,2,398,False,False,False,False,144564,
train,train_628,27,22,21,2,9,False,False,True,False,564,
train,train_629,24,20,17,2,7,False,False,True,False,1041,
train,train_630,38,28,20,2,8,False,False,True,True,793,
train,train_631,75,60,36,2,23,False,False,True,True,3258,
train,train_632,3,3,2,1,0,True,False,False,False,90174,
train,train_633,16,16,13,2,5,False,False,False,True,628,
train,train_634,18,16,15,2,5,False,False,False,True,621,
train,train_635,10,10,9,2,3,False,False,False,False,495,
train,train_636,12,11,12,2,3,False,True,False,False,628,
train,train_637,7,7,6,1,0,True,False,False,False,673,
train,train_638,33,30,24,2,13,False,False,False,False,2035,
train,train_639,23,21,14,2,7,False,False,True,False,698,
train,train_640,12,12,11,2,4,False,False,False,False,661,
train,train_641,212,141,72,2,62,False,False,False,True,5948,
train,train_642,13,10,9,2,1,False,False,True,False,336,
train,train_643,100,72,53,2,26,False,False,True,True,2322,
train,train_644,9,9,9,2,1,False,False,False,False,277,
train,train_645,14,14,10,2,3,False,False,False,False,3560,
train,train_646,15,15,11,2,4,False,False,False,False,1581,
train,train_647,182,139,41,2,49,False,False,True,True,3697,
train,train_648,45,33,25,2,10,False,False,True,True,819,
train,train_649,138,83,62,2,21,False,False,True,True,297596,
train,train_650,97,83,40,2,27,False,False,True,False,2807,
train,train_651,57,48,30,2,19,False,False,True,False,1385,
train,train_652,94,69,32,2,32,False,False,True,True,4262,
train,train_653,16,16,13,2,5,False,False,False,True,600,
train,train_654,27,22,15,2,5,False,False,False,False,555,
train,train_655,62,62,36,2,28,False,False,False,True,1372,
train,train_656,18,15,15,2,4,False,False,True,False,637,
train,train_657,16,16,12,2,6,False,False,False,False,302,
train,train_658,13,12,10,2,3,False,False,False,False,607,
train,train_659,47,41,30,2,15,False,False,True,True,1902,
train,train_660,1255,1059,281,2,405,False,False,False,False,148260,
train,train_661,14,14,12,2,4,False,False,False,True,590,
train,train_662,480,377,137,2,141,False,False,True,True,30357,
train,train_663,7,2,6,1,0,True,False,False,False,682,
train,train_664,10,8,11,2,2,False,False,False,False,445,
train,train_665,2,2,1,1,0,True,False,False,False,199,
train,train_666,10,10,10,2,2,False,False,False,True,299,
train,train_667,141,115,54,2,42,False,False,True,True,1997,
train,train_668,36,34,21,2,12,False,True,False,False,2385,
train,train_669,125,99,34,2,37,False,False,True,False,2559,
train,train_670,24,20,15,2,7,False,False,True,False,714,
train,train_671,20,20,14,2,7,False,False,False,True,892,
train,train_672,5,4,1,1,0,True,False,False,False,1295,
train,train_673,15,13,12,2,4,False,True,True,False,399,
train,train_674,57,48,36,2,17,False,False,True,True,1185,
train,train_675,388,235,194,2,107,False,False,True,True,17274,
train,train_676,6,6,7,2,1,False,False,False,True,343,
train,train_677,99,87,32,2,28,False,True,False,False,4058,
train,train_678,30,28,19,2,7,False,False,True,False,4519,
train,train_679,16,14,12,2,4,False,False,True,True,466,
train,train_680,24,22,17,2,7,False,False,True,True,818,
train,train_681,14,14,12,2,5,False,False,False,False,567,
train,train_682,2311,506,1044,2,209,False,False,True,True,32149,
train,train_683,12,10,8,2,1,False,False,False,False,362,
train,train_684,21,16,14,2,5,False,False,True,False,476,
train,train_685,200,148,77,2,59,False,False,True,True,5415,
train,train_686,516,454,142,2,176,False,False,False,False,59397,
train,train_687,3,3,2,1,0,True,False,False,False,4845,
train,train_688,14,12,11,2,4,False,False,True,False,453,
train,train_689,18,16,15,2,5,False,False,False,True,602,
train,train_690,28,28,19,2,9,False,False,False,True,2804,
train,train_691,14,14,10,2,2,False,False,False,True,524,
train,train_692,75,36,63,2,15,False,False,True,False,2007,
train,train_693,91,28,84,2,11,False,False,False,True,1710,
train,train_694,17,14,10,2,2,False,False,False,False,541,
train,train_695,21,18,17,2,6,False,False,False,True,711,
train,train_696,42,42,22,2,14,False,False,False,True,3947,
train,train_697,241,188,120,2,63,False,False,False,False,10696,
train,train_698,72,60,45,2,24,False,False,True,True,2227,
train,train_699,21,20,17,2,4,False,False,False,True,637,
train,train_700,8,8,8,2,1,False,False,False,True,318,
train,train_701,8,8,7,2,1,False,True,False,False,340,
train,train_702,16,10,17,2,3,False,False,False,False,985,
train,train_703,76,61,30,2,17,False,False,False,False,5609,
train,train_704,1185,821,480,2,427,False,False,True,True,69404,
train,train_705,24,18,12,2,3,False,False,False,False,1043,
train,train_706,4,4,5,1,0,True,False,False,False,115,
train,train_707,4,4,5,1,0,True,False,False,False,177,
train,train_708,18,16,15,2,5,False,False,True,False,597,
train,train_709,13,11,9,2,1,False,False,False,False,712,
train,train_710,16,12,11,2,4,False,False,True,False,828,
train,train_711,50,37,33,2,13,False,False,True,False,1063,
train,train_712,17,17,13,2,4,False,False,False,True,530,
train,train_713,34,26,14,2,4,False,True,False,False,741,
train,train_714,16,16,13,2,5,False,False,False,True,591,
train,train_715,16,16,13,2,5,False,False,False,True,594,
train,train_716,458,42,441,2,19,False,False,False,True,14897,
train,train_717,2,2,2,1,0,True,False,False,False,121,
train,train_718,12,12,12,2,3,False,False,False,True,495,
train,train_719,79,69,34,2,25,False,False,False,False,2317,
train,train_720,710,243,485,2,91,False,False,True,False,19054,
train,train_721,31,26,20,2,11,False,False,False,False,1743,
train,train_722,40,34,25,2,10,False,False,True,True,1957,
train,train_723,10,8,11,2,2,False,False,False,False,452,
train,train_724,107,94,98,2,80,False,False,True,True,11983,
train,train_725,16,14,13,2,4,False,False,True,True,469,
train,train_726,20,18,15,2,5,False,False,True,True,883,
train,train_727,10,10,10,2,3,False,False,False,False,477,
train,train_728,300,241,83,2,89,False,False,True,True,5690,
train,train_729,18,16,15,2,5,False,False,False,True,800,
train,train_730,174,134,52,2,51,False,False,True,True,3269,
train,train_731,352,211,180,2,92,False,False,True,True,15959,
train,train_732,128,109,56,2,46,False,False,True,True,2671,
train,train_733,7,7,6,2,1,False,False,False,True,419,
train,train_734,12,10,8,2,1,False,False,False,False,293,
train,train_735,10,10,10,2,3,False,False,False,False,471,
train,train_736,833,742,233,2,321,False,False,False,False,60193,
train,train_737,52,45,25,2,16,False,False,True,False,3735,
train,train_738,14,12,11,2,4,False,False,True,False,455,
train,train_739,45,44,24,2,18,False,False,False,True,921,
train,train_740,67,58,37,2,24,False,False,False,True,4857,
train,train_741,1183,909,280,2,451,False,False,True,False,84993,
train,train_742,10,10,11,2,3,False,False,False,False,446,
train,train_743,14,14,12,2,4,False,False,False,True,561,
train,train_744,10,10,9,2,2,False,False,False,True,659,
train,train_745,271,199,99,2,89,False,False,False,False,20424,
train,train_746,40,40,25,2,15,False,False,False,True,2166,
train,train_747,32,24,26,2,8,False,False,False,True,4789,
train,train_748,4,4,5,1,0,True,False,False,False,293,
train,train_749,10,10,9,2,3,False,False,False,False,1419,
train,train_750,4,4,5,1,0,True,False,False,False,190,
train,train_751,9,8,10,2,2,False,False,False,False,298,
train,train_752,488,365,300,2,216,False,False,True,True,62874,
train,train_753,7,5,1,1,0,True,False,False,False,539,
train,train_754,39,30,22,2,10,False,True,False,True,2561,
train,train_755,14,14,12,2,4,False,False,False,True,621,
train,train_756,13,10,14,2,3,False,False,False,False,355,
train,train_757,14,14,12,2,4,False,False,False,True,548,
train,train_758,196,166,82,2,70,False,False,True,True,4424,
train,train_759,9,8,10,2,2,False,False,False,False,931,
train,train_760,6,4,4,2,1,False,False,True,False,202,
train,train_761,6,6,8,2,1,False,False,False,False,410,
train,train_762,8,6,7,1,0,True,False,False,False,410,
